,flops,image_size,params,subnet_settings,top1,top5
471,420.788,"[1, 3, 32, 32]",12.12,"{'depth': [1, 2, 1, 1, 2], 'out_channel': [40, 64, 64, 96, 304, 576, 576], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",95.09,99.91
472,298.932,"[1, 3, 32, 32]",12.612,"{'depth': [1, 1, 1, 2, 2], 'out_channel': [48, 40, 96, 128, 128, 640, 640], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",94.76,99.91
473,578.736,"[1, 3, 32, 32]",6.021,"{'depth': [1, 2, 2, 1, 2], 'out_channel': [32, 88, 88, 160, 160, 224, 352, 352], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",95.25,99.92
474,324.079,"[1, 3, 32, 32]",4.712,"{'depth': [1, 1, 2, 1, 2], 'out_channel': [48, 72, 128, 128, 208, 320, 320], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",95.45,99.91
475,387.731,"[1, 3, 32, 32]",5.125,"{'depth': [1, 2, 1, 3, 1], 'out_channel': [64, 56, 56, 112, 240, 240, 240, 352], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",95.77,99.88
476,350.704,"[1, 3, 32, 32]",10.379,"{'depth': [1, 2, 1, 1, 3], 'out_channel': [32, 40, 40, 160, 272, 416, 416, 416], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",95.06,99.93
477,386.322,"[1, 3, 32, 32]",8.635,"{'depth': [1, 1, 2, 3, 3], 'out_channel': [32, 32, 112, 112, 240, 240, 240, 320, 320, 320], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.93,99.89
478,523.129,"[1, 3, 32, 32]",8.468,"{'depth': [1, 2, 1, 3, 3], 'out_channel': [48, 96, 96, 96, 128, 128, 128, 384, 384, 384], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.13,99.88
479,215.077,"[1, 3, 32, 32]",3.953,"{'depth': [1, 2, 1, 1, 1], 'out_channel': [64, 32, 32, 128, 272, 416], 'kernel_size': [7, 3, 3, 3, 3, 3]}",94.37,99.88
480,206.197,"[1, 3, 32, 32]",4.291,"{'depth': [1, 1, 1, 1, 1], 'out_channel': [32, 48, 128, 272, 448], 'kernel_size': [5, 3, 3, 3, 3]}",94.87,99.87
481,244.855,"[1, 3, 32, 32]",7.839,"{'depth': [1, 1, 2, 1, 3], 'out_channel': [40, 40, 96, 96, 144, 384, 384, 384], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",94.58,99.87
482,358.453,"[1, 3, 32, 32]",4.676,"{'depth': [1, 2, 2, 2, 1], 'out_channel': [48, 64, 64, 80, 80, 240, 240, 416], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",95.76,99.92
483,353.726,"[1, 3, 32, 32]",5.338,"{'depth': [1, 1, 1, 3, 2], 'out_channel': [56, 88, 128, 176, 176, 176, 320, 320], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",95.68,99.9
484,292.968,"[1, 3, 32, 32]",9.661,"{'depth': [1, 2, 1, 3, 2], 'out_channel': [32, 48, 48, 64, 128, 128, 128, 544, 544], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",94.55,99.86
485,219.729,"[1, 3, 32, 32]",5.507,"{'depth': [1, 1, 1, 1, 2], 'out_channel': [32, 64, 80, 288, 352, 352], 'kernel_size': [3, 3, 3, 3, 3, 3]}",94.84,99.89
486,629.067,"[1, 3, 32, 32]",7.154,"{'depth': [1, 2, 2, 3, 1], 'out_channel': [32, 56, 56, 160, 160, 304, 304, 304, 288], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.99,99.92
487,296.376,"[1, 3, 32, 32]",4.588,"{'depth': [1, 2, 2, 1, 1], 'out_channel': [32, 64, 64, 96, 96, 144, 576], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",94.91,99.86
488,488.125,"[1, 3, 32, 32]",10.689,"{'depth': [1, 1, 2, 2, 2], 'out_channel': [40, 80, 112, 112, 288, 288, 480, 480], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",96.0,99.92
489,301.01,"[1, 3, 32, 32]",3.825,"{'depth': [1, 2, 1, 1, 2], 'out_channel': [48, 64, 64, 144, 192, 288, 288], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",95.3,99.9
490,265.137,"[1, 3, 32, 32]",3.935,"{'depth': [1, 1, 1, 3, 1], 'out_channel': [40, 32, 160, 208, 208, 208, 288], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",95.45,99.89
491,222.137,"[1, 3, 32, 32]",2.263,"{'depth': [1, 2, 1, 2, 1], 'out_channel': [32, 56, 56, 128, 128, 128, 320], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",95.09,99.91
492,219.72,"[1, 3, 32, 32]",4.767,"{'depth': [1, 2, 1, 1, 3], 'out_channel': [56, 32, 32, 128, 256, 256, 256, 256], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",94.88,99.89
493,242.005,"[1, 3, 32, 32]",4.339,"{'depth': [1, 1, 2, 1, 1], 'out_channel': [56, 48, 112, 112, 192, 512], 'kernel_size': [5, 3, 3, 3, 3, 3]}",95.16,99.89
494,754.08,"[1, 3, 32, 32]",22.188,"{'depth': [1, 2, 1, 2, 3], 'out_channel': [64, 72, 72, 128, 320, 320, 608, 608, 608], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.71,99.9
495,282.637,"[1, 3, 32, 32]",5.217,"{'depth': [1, 1, 1, 2, 1], 'out_channel': [40, 48, 160, 224, 224, 480], 'kernel_size': [5, 3, 3, 3, 3, 3]}",95.72,99.89
496,572.921,"[1, 3, 32, 32]",12.224,"{'depth': [1, 1, 2, 1, 2], 'out_channel': [48, 96, 160, 160, 240, 576, 576], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",95.36,99.9
497,542.266,"[1, 3, 32, 32]",10.456,"{'depth': [1, 1, 2, 2, 2], 'out_channel': [32, 72, 144, 144, 304, 304, 448, 448], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",95.87,99.9
498,207.342,"[1, 3, 32, 32]",3.818,"{'depth': [1, 1, 1, 2, 2], 'out_channel': [32, 64, 112, 160, 160, 288, 288], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",95.6,99.89
499,326.521,"[1, 3, 32, 32]",7.713,"{'depth': [1, 2, 1, 2, 2], 'out_channel': [48, 56, 56, 96, 192, 192, 448, 448], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",95.7,99.89
